FECHA,KITENI,PS#1,PS#2,PS#3,PS#4,FECHA;KITENI;PS#1;PS#2;PS#3;PS#4
,,,,,,25/04/2007;19.4;3.4;80;0;0
,,,,,,26/04/2007;0;3.2;1.7;0.9;0
,,,,,,27/04/2007;68.6;14.2;0;0.8;0
,,,,,,28/04/2007;27.2;31;34.6;1.8;0
,,,,,,29/04/2007;2.6;3.6;3.2;0.6;0
,,,,,,30/04/2007;0;0;0;0.2;0
,,,,,,1/05/2007;0;0;0;0;0
,,,,,,2/05/2007;0;0;0;0;0
,,,,,,3/05/2007;0;0;0;0;0
,,,,,,4/05/2007;0;7.2;0.4;10.2;0
,,,,,,5/05/2007;0;1.8;2;0.2;0
,,,,,,6/05/2007;0;8.6;11;2.1;0
,,,,,,7/05/2007;14.2;85.8;14.4;6.2;0
,,,,,,8/05/2007;0;0;3.2;0;0
,,,,,,9/05/2007;9.2;12;27.3;15.2;0
,,,,,,10/05/2007;2;15.4;2.2;0.2;0
,,,,,,11/05/2007;0;0;0;0;0
,,,,,,12/05/2007;0;0;1.2;0;0
,,,,,,13/05/2007;0;0;0;6.2;0
,,,,,,14/05/2007;0;0;0;0;0
,,,,,,15/05/2007;0;0;0.8;0;0
,,,,,,16/05/2007;0;0.1;0;0;0
,,,,,,17/05/2007;0;0;3;0;0
,,,,,,18/05/2007;4.4;20.3;7.2;0;0
,,,,,,19/05/2007;0;2.4;6.6;4;0
,,,,,,20/05/2007;0;3.7;0.4;5.3;0
,,,,,,21/05/2007;0;4;0;0;0
,,,,,,22/05/2007;0;46.6;0;0;0
,,,,,,23/05/2007;0;3.4;0.2;0;0
,,,,,,24/05/2007;1.4;22;0;0;0
,,,,,,25/05/2007;8.4;14.8;8;0;0
,,,,,,26/05/2007;0;0;0;0;0
,,,,,,27/05/2007;0;0;0;0;0
,,,,,,28/05/2007;0;0;0;0;0
,,,,,,29/05/2007;0;17;1.2;0;0
,,,,,,30/05/2007;6.4;54.8;10.4;0.2;0
,,,,,,31/05/2007;21;15;21.2;2;0
,,,,,,1/06/2007;0;0;2;0;0
,,,,,,2/06/2007;0;0.4;0;0;0
,,,,,,3/06/2007;0;1.8;0;0;0
,,,,,,4/06/2007;0;0;0;0.5;0
,,,,,,5/06/2007;0;0;0;0;0
,,,,,,6/06/2007;0;0;0;0;0
,,,,,,7/06/2007;0;0;0;0;0
,,,,,,8/06/2007;0;0;0;0;0
,,,,,,9/06/2007;0;0;0;0;0
,,,,,,10/06/2007;0;0;0;0;0
,,,,,,11/06/2007;0;0;0;0;0
,,,,,,12/06/2007;0;0;0;0;0
,,,,,,13/06/2007;0;0;0;0;0
,,,,,,14/06/2007;0;12.4;0;0;0
,,,,,,15/06/2007;0;0;0;0;0
,,,,,,16/06/2007;0;0.8;0;5.8;0
,,,,,,17/06/2007;0;1.1;0;0;0
,,,,,,18/06/2007;0;17.2;0;0;0
,,,,,,19/06/2007;0;0;0;0;0
,,,,,,20/06/2007;0;0;0;0;0
,,,,,,21/06/2007;0;0;0;0;0
,,,,,,22/06/2007;0;0;18;0;0
,,,,,,23/06/2007;16.2;0;0.4;0;0
,,,,,,24/06/2007;4.6;0.8;19.4;0;0
,,,,,,25/06/2007;0;60.2;2;0;0
,,,,,,26/06/2007;0;23;2.3;0;0
,,,,,,27/06/2007;0;0;0;0.9;0
,,,,,,28/06/2007;1.8;0;4;0;0
,,,,,,29/06/2007;8.8;0;1.3;0;0
,,,,,,30/06/2007;0;0;0;0;0
,,,,,,1/07/2007;0;0;0;0;0
,,,,,,2/07/2007;0;0;0;0;0
,,,,,,3/07/2007;0;0;0;0;0
,,,,,,4/07/2007;0;0;0;0;0
,,,,,,5/07/2007;0;0;0;0;0
,,,,,,6/07/2007;0;0;2.2;0;0
,,,,,,7/07/2007;0;0;0;0;0
,,,,,,8/07/2007;0;0;0;0;0
,,,,,,9/07/2007;0;10.2;3.6;4.2;0
,,,,,,10/07/2007;6.5;68.4;14.7;1.2;0
,,,,,,11/07/2007;1.3;7.2;6.5;0.4;0
,,,,,,12/07/2007;2;3.4;8.5;0.2;0
,,,,,,13/07/2007;0;0;0;0;0
,,,,,,14/07/2007;0;3.4;0;0;0
,,,,,,15/07/2007;0;3.6;1.2;0;0
,,,,,,16/07/2007;0;0;0;0;0
,,,,,,17/07/2007;0;1.5;2.6;0;0
,,,,,,18/07/2007;0;0;0;0;0
,,,,,,19/07/2007;12.8;128;24;0;0
,,,,,,20/07/2007;18;0;3.5;0;0
,,,,,,21/07/2007;0;1.8;17.6;0;0
,,,,,,22/07/2007;0;1.6;3.6;0;0
,,,,,,23/07/2007;1;0;1;0;0
,,,,,,24/07/2007;0;0;0.4;0;0
,,,,,,25/07/2007;0;6.6;0;0;0
,,,,,,26/07/2007;10.8;37.4;8.3;0;0
,,,,,,27/07/2007;2.8;1;6.3;9;0
,,,,,,28/07/2007;0;0;0;7;0
,,,,,,29/07/2007;0;0;0;12;0
,,,,,,30/07/2007;0;0;0;3;0
,,,,,,31/07/2007;0;0;0;0;0
,,,,,,1/08/2007;0;0;0;0;0
,,,,,,2/08/2007;0;0;0;0;0
,,,,,,3/08/2007;0;0;0;0;0
,,,,,,4/08/2007;0;0;0;0;0
,,,,,,5/08/2007;0;0;2.2;0;0
,,,,,,6/08/2007;0;0;0;0;0
,,,,,,7/08/2007;0;0;0;0;0
,,,,,,8/08/2007;5;15.8;0;0;0
,,,,,,9/08/2007;0;4.8;0;0;0
,,,,,,10/08/2007;0;0;0;0;0
,,,,,,11/08/2007;0;0;0;4;0
,,,,,,12/08/2007;0;0;0;6.5;0
,,,,,,13/08/2007;0;0;0;0;0
,,,,,,14/08/2007;0;0;0;0;0
,,,,,,15/08/2007;0;0;0;0;0
,,,,,,16/08/2007;0;0;0;0;0
,,,,,,17/08/2007;0;0;0;0;0
,,,,,,18/08/2007;0;1.8;0;2.3;0
,,,,,,19/08/2007;0;0;1;4.6;0
,,,,,,20/08/2007;4.4;0;0;0.6;0
,,,,,,21/08/2007;0;0;0;0;0
,,,,,,22/08/2007;0;0;0;0;0
,,,,,,23/08/2007;0;0;0;0;0
,,,,,,24/08/2007;0;0;0;0;0
,,,,,,25/08/2007;0;0;0;0;0
,,,,,,26/08/2007;0;0.6;9.4;0;0
,,,,,,27/08/2007;0;0;2;21;0
,,,,,,28/08/2007;0;38.4;9.7;10;0
,,,,,,29/08/2007;2.8;0.4;0;3;0
,,,,,,30/08/2007;4.6;4.8;28.4;29;0
,,,,,,31/08/2007;6;0.2;2.2;3;0
,,,,,,1/09/2007;0;0;0;4;0
,,,,,,2/09/2007;0;0;0;2;0
,,,,,,3/09/2007;0;0;0;6;0
,,,,,,4/09/2007;0;0;6.6;0;0
,,,,,,5/09/2007;0;22.4;38.2;0;0
,,,,,,6/09/2007;0;5.8;0;6;0
,,,,,,7/09/2007;0;0;0;8;0
,,,,,,8/09/2007;0;0;0;0;0
,,,,,,9/09/2007;0;0;8.2;2;0
,,,,,,10/09/2007;1.4;0;0;0;0
,,,,,,11/09/2007;0;0;0;0;0
,,,,,,12/09/2007;0;0;0;2;0
,,,,,,13/09/2007;0;0;0;0;0
,,,,,,14/09/2007;0;0;0;2;0
,,,,,,15/09/2007;0;0;0;2;0
,,,,,,16/09/2007;0;0;0;5;0
,,,,,,17/09/2007;0;0;0;0;0
,,,,,,18/09/2007;0;0;0;5;0
,,,,,,19/09/2007;0;4.8;1.1;0;0
,,,,,,20/09/2007;2.2;1.2;8.2;0;0
,,,,,,21/09/2007;0.4;39.4;8.9;2;0
,,,,,,22/09/2007;0;0;0;1;0
,,,,,,23/09/2007;0;0;0;1;0
,,,,,,24/09/2007;0.6;0;1.2;4;0
,,,,,,25/09/2007;29;0;7;9;0
,,,,,,26/09/2007;0;0;0;5;0
,,,,,,27/09/2007;2.4;0;26;1;0
,,,,,,28/09/2007;1;0;0;5;0
,,,,,,29/09/2007;18.8;0;3;2;0
,,,,,,30/09/2007;0;0;0;0;0
,,,,,,1/10/2007;0;0;0.4;0;0
,,,,,,2/10/2007;0;0;0;0;0
,,,,,,3/10/2007;0;0;0;0;0
,,,,,,4/10/2007;0;0;13.2;0;0
,,,,,,5/10/2007;0;0;0;0;0
,,,,,,6/10/2007;0;3.5;2.4;0;0
,,,,,,7/10/2007;0;0;0;14.2;0
,,,,,,8/10/2007;6.8;3;16.2;4.2;0
,,,,,,9/10/2007;0;1.2;0;0;0
,,,,,,10/10/2007;0;0;0;13;0
,,,,,,11/10/2007;0;0;0;0;0
,,,,,,12/10/2007;0;0;0;0;0
,,,,,,13/10/2007;22.5;7;0;0;0
,,,,,,14/10/2007;1.6;20.8;14.6;0;0
,,,,,,15/10/2007;14.7;84.6;22.8;2;0
,,,,,,16/10/2007;0;10;0.4;0;0
,,,,,,17/10/2007;1.6;0;1.4;0;0
,,,,,,18/10/2007;28.8;64.4;34.2;2;0
,,,,,,19/10/2007;3.4;2;2.4;6;0
,,,,,,20/10/2007;20.2;0;47.6;26;0
,,,,,,21/10/2007;7;76.2;17.2;20;0
,,,,,,22/10/2007;0;24.7;0;16;0
,,,,,,23/10/2007;17.6;0.3;0.2;8;0
,,,,,,24/10/2007;17.8;20.4;23;5;0
,,,,,,25/10/2007;12;7.2;25.2;9;0
,,,,,,26/10/2007;0;0;0;2;0
,,,,,,27/10/2007;6.4;27.2;2.4;0;0
,,,,,,28/10/2007;12.8;11.8;17.2;7;0
,,,,,,29/10/2007;0;23.2;1.6;28;0
,,,,,,30/10/2007;0;24.2;0;21;0
,,,,,,31/10/2007;1.6;0;3.6;4;0
,,,,,,1/11/2007;15.8;2.2;6.8;2;0
,,,,,,2/11/2007;1.8;0;10.6;3;0
,,,,,,3/11/2007;0;2.8;8.8;0;0
,,,,,,4/11/2007;0.4;1;1;0;0
,,,,,,5/11/2007;0.6;36.3;12.4;0;0
,,,,,,6/11/2007;0;0;2;2;0
,,,,,,7/11/2007;0;3;1.2;5;0
,,,,,,8/11/2007;0;28.8;0;3;0
,,,,,,9/11/2007;0;9.4;2;5;0
,,,,,,10/11/2007;0;0;4.3;2;0
,,,,,,11/11/2007;0;0;1.4;0;0
,,,,,,12/11/2007;0;28.4;42.6;0;0
,,,,,,13/11/2007;0;3.6;1.2;0;0
,,,,,,14/11/2007;0;0.2;0.8;2;0
,,,,,,15/11/2007;1.6;20.2;0;4;0
,,,,,,16/11/2007;14.6;5.6;24.8;9;0
,,,,,,17/11/2007;0;4.2;2.3;3;0
,,,,,,18/11/2007;0;0;2.5;0;0
,,,,,,19/11/2007;0;0;10.3;4;0
,,,,,,20/11/2007;2.2;6.3;10;6;0
,,,,,,21/11/2007;23.6;1.6;13.9;2;0
,,,,,,22/11/2007;1.8;1;7.4;29;0
,,,,,,23/11/2007;0;0.2;0;11;0
,,,,,,24/11/2007;0;0;0.8;6;0
,,,,,,25/11/2007;18.8;38.3;7.8;0;0
,,,,,,26/11/2007;0;43;0.3;2;0
,,,,,,27/11/2007;0.2;35;3.3;3;0
,,,,,,28/11/2007;1.8;2.7;26.8;2.5;0
,,,,,,29/11/2007;28;10;1.5;0;0
,,,,,,30/11/2007;0;17.06;0.3;0.3;0
,,,,,,1/12/2007;2.8;0.4;3.2;4.5;0
,,,,,,2/12/2007;8.1;19;15.3;2.5;0
,,,,,,3/12/2007;0;0.2;0;0;0
,,,,,,4/12/2007;0;0;0;0;0
,,,,,,5/12/2007;0;0.4;0;0;0
,,,,,,6/12/2007;5;43.2;0;0;0
,,,,,,7/12/2007;0;31.6;0;0;0
,,,,,,8/12/2007;0;3.6;2.4;0;0
,,,,,,9/12/2007;61.9;2.2;10.8;5;0
,,,,,,10/12/2007;0;122.2;0;0;0
,,,,,,11/12/2007;38.4;48.6;14.1;0;0
,,,,,,12/12/2007;7;59.2;10.6;26;0
,,,,,,13/12/2007;23.2;4.5;6.2;15;0
,,,,,,14/12/2007;3;159.7;4.8;12;0
,,,,,,15/12/2007;4.8;36.5;13.8;14;0
,,,,,,16/12/2007;9.2;0;13;0;0
,,,,,,17/12/2007;0.8;24.8;5.1;8;0
,,,,,,18/12/2007;23;13;18.2;24;0
,,,,,,19/12/2007;25;0;8.4;3.5;0
,,,,,,20/12/2007;23.2;12.8;32.4;19;0
,,,,,,21/12/2007;7.4;0;0.4;7;0
,,,,,,22/12/2007;0;0;3.8;0;0
,,,,,,23/12/2007;0;3;0.47;11.1;0
,,,,,,24/12/2007;16.5;0;0;0.5;0
,,,,,,25/12/2007;0;4.4;0.8;1.5;0
,,,,,,26/12/2007;10.9;2;8.8;8.3;0
,,,,,,27/12/2007;13.6;6.8;18.4;3.8;0
,,,,,,28/12/2007;1.2;91.6;0;10;0
,,,,,,29/12/2007;24.6;20.6;37.7;12;0
,,,,,,30/12/2007;0;7;1.2;5;0
,,,,,,31/12/2007;0.8;5.9;7.2;12;0
2008-01-01,3.8,6.6,12.8,10.0,0.0,
2008-01-02,9.8,8.9,29.0,14.0,0.0,
2008-01-03,14.0,40.4,15.0,6.0,0.0,
2008-01-04,1.0,0.0,3.2,3.0,0.0,
2008-01-05,2.4,13.5,0.0,9.0,0.0,
2008-01-06,0.2,52.0,9.4,10.0,0.0,
2008-01-07,14.2,52.7,50.6,14.0,0.0,
2008-01-08,3.2,39.6,6.2,16.0,0.0,
2008-01-09,12.8,15.5,13.6,12.0,0.0,
2008-01-10,3.2,13.5,12.4,7.0,0.0,
2008-01-11,22.41,90.4,20.2,9.0,0.0,
2008-01-12,3.4,6.3,13.8,29.0,0.0,
2008-01-13,0.0,0.0,0.0,26.0,0.0,
2008-01-14,10.8,0.0,15.8,20.0,0.0,
2008-01-15,4.8,3.4,7.6,26.0,0.0,
2008-01-16,1.0,72.4,2.1,29.0,0.0,
2008-01-17,0.0,57.0,5.2,15.0,0.0,
2008-01-18,0.0,3.4,3.2,9.0,0.0,
2008-01-19,0.0,75.2,2.7,4.0,0.0,
2008-01-20,14.0,28.8,13.6,2.0,0.0,
2008-01-21,0.4,0.2,8.1,6.0,0.0,
2008-01-22,30.8,141.1,26.6,4.0,0.0,
2008-01-23,35.8,106.0,30.8,2.0,0.0,
2008-01-24,21.8,24.0,22.3,6.0,0.0,
2008-01-25,3.2,138.0,17.8,5.0,0.0,
2008-01-26,1.0,13.5,3.9,7.0,0.0,
2008-01-27,22.2,80.3,71.0,9.0,0.0,
2008-01-28,42.2,146.3,17.7,2.0,0.0,
2008-01-29,7.5,0.5,15.0,2.0,0.0,
2008-01-30,0.5,1.0,8.2,5.0,0.0,
2008-01-31,2.0,12.7,1.3,2.0,0.0,
2008-02-01,0.4,18.3,2.4,4.0,0.0,
2008-02-02,8.0,15.7,6.2,2.0,0.0,
2008-02-03,0.7,115.8,18.6,24.0,0.0,
2008-02-04,1.7,27.4,8.4,38.0,0.0,
2008-02-05,8.5,1.5,14.4,10.0,0.0,
2008-02-06,5.2,25.0,10.2,4.0,0.0,
2008-02-07,0.0,5.4,0.8,2.0,0.0,
2008-02-08,0.0,0.2,0.0,0.0,0.0,
2008-02-09,1.0,2.2,13.1,4.3,0.0,
2008-02-10,2.5,1.0,3.4,2.0,0.0,
2008-02-11,15.0,0.2,0.8,3.0,0.0,
2008-02-12,16.1,24.4,23.0,33.0,0.0,
2008-02-13,19.0,4.6,17.0,1.0,0.0,
2008-02-14,0.0,0.0,0.0,1.0,0.0,
2008-02-15,0.0,0.0,0.0,0.0,0.0,
2008-02-16,0.0,0.0,0.8,0.0,0.0,
2008-02-17,0.0,4.5,8.5,6.0,0.0,
2008-02-18,34.0,46.6,30.1,15.0,0.0,
2008-02-19,31.2,58.0,8.2,10.0,0.0,
2008-02-20,0.0,22.2,0.6,6.4,0.0,
2008-02-21,21.2,8.0,17.6,14.2,0.0,
2008-02-22,34.5,19.2,76.0,14.0,0.0,
2008-02-23,9.2,55.2,11.3,19.0,0.0,
2008-02-24,8.8,12.4,10.4,11.0,0.0,
2008-02-25,20.5,72.8,67.1,16.0,0.0,
2008-02-26,16.8,20.4,25.3,7.0,0.0,
2008-02-27,4.2,34.4,15.8,9.0,0.0,
2008-02-28,17.4,15.0,7.1,16.0,0.0,
2008-02-29,7.4,8.0,3.2,2.0,0.0,
2008-03-01,1.4,0.0,8.0,9.0,0.0,
2008-03-02,8.6,43.8,25.8,6.0,0.0,
2008-03-03,27.3,102.0,39.2,4.0,0.0,
2008-03-04,38.0,17.2,65.6,11.0,0.0,
2008-03-05,5.6,12.2,7.4,7.0,0.0,
2008-03-06,3.0,4.2,2.6,10.0,0.0,
2008-03-07,3.4,19.2,7.0,2.0,0.0,
2008-03-08,4.8,29.0,5.4,7.0,0.0,
2008-03-09,0.0,13.0,5.4,2.0,0.0,
2008-03-10,28.4,14.4,7.4,6.0,0.0,
2008-03-11,2.6,15.2,0.0,2.0,0.0,
2008-03-12,0.0,2.0,14.2,9.0,0.0,
2008-03-13,0.2,2.2,8.2,11.0,0.0,
2008-03-14,3.0,5.2,3.2,9.0,0.0,
2008-03-15,0.0,0.0,2.6,11.0,0.0,
2008-03-16,0.0,0.0,0.0,2.0,0.0,
2008-03-17,0.6,4.2,2.2,7.0,0.0,
2008-03-18,6.2,0.6,0.0,9.0,0.0,
2008-03-19,2.6,3.3,4.3,5.0,0.0,
2008-03-20,0.0,0.6,5.1,2.0,0.0,
2008-03-21,0.0,1.4,0.0,2.0,0.0,
2008-03-22,0.0,1.4,0.0,2.0,0.0,
2008-03-23,4.4,3.3,14.8,2.0,0.0,
2008-03-24,0.0,1.0,0.6,6.0,0.0,
2008-03-25,1.8,8.2,1.0,2.0,0.0,
2008-03-26,12.8,0.2,1.4,4.0,0.0,
2008-03-27,0.6,0.0,5.4,7.0,0.0,
2008-03-28,0.0,0.3,0.0,0.0,0.0,
2008-03-29,0.0,9.3,0.0,12.2,0.0,
2008-03-30,2.4,7.4,4.8,3.0,0.0,
2008-03-31,16.8,3.8,39.3,2.0,0.0,
2008-04-01,7.0,14.6,16.3,2.8,0.0,
2008-04-02,0.0,24.4,4.3,0.5,0.0,
2008-04-03,24.2,97.0,36.9,34.0,0.0,
2008-04-04,3.8,6.4,7.8,2.0,0.0,
2008-04-05,2.6,7.9,1.8,9.0,0.0,
2008-04-06,1.2,1.4,0.6,0.0,0.0,
2008-04-07,0.0,0.1,0.0,2.0,0.0,
2008-04-08,0.0,2.5,1.4,0.0,0.0,
2008-04-09,5.2,52.3,12.4,7.0,0.0,
2008-04-10,5.6,15.0,8.3,24.0,0.0,
2008-04-11,0.0,0.0,0.0,2.0,0.0,
2008-04-12,1.6,0.0,3.4,0.0,0.0,
2008-04-13,0.0,0.0,2.4,0.0,0.0,
2008-04-14,0.0,0.4,5.2,2.0,0.0,
2008-04-15,53.8,10.0,16.8,5.0,0.0,
2008-04-16,5.6,27.4,8.6,2.0,0.0,
2008-04-17,0.0,0.0,1.3,26.0,0.0,
2008-04-18,0.0,0.0,3.3,9.0,0.0,
2008-04-19,0.0,0.0,1.2,2.0,0.0,
2008-04-20,3.9,0.0,2.4,0.0,0.0,
2008-04-21,6.2,54.2,3.5,2.0,0.0,
2008-04-22,0.8,6.4,6.4,2.0,0.0,
2008-04-23,0.0,0.0,0.0,2.0,0.0,
2008-04-24,2.4,0.0,4.2,6.0,0.0,
2008-04-25,0.0,0.0,0.0,0.0,0.0,
2008-04-26,0.0,3.2,7.2,4.0,0.0,
2008-04-27,0.0,18.2,0.8,0.0,0.0,
2008-04-28,0.0,24.0,7.3,0.0,0.0,
2008-04-29,8.4,4.4,0.0,0.0,0.0,
2008-04-30,0.0,4.2,0.5,2.0,0.0,
2008-05-01,0.0,19.3,0.0,0.0,0.0,
2008-05-02,2.0,4.3,0.1,4.0,0.0,
2008-05-03,2.4,4.4,0.2,17.0,0.0,
2008-05-04,0.2,0.2,0.4,7.0,0.0,
2008-05-05,2.0,0.0,0.0,2.0,0.0,
2008-05-06,0.0,0.0,0.0,0.0,0.0,
2008-05-07,0.0,0.0,0.0,0.0,0.0,
2008-05-08,0.0,0.0,0.0,0.0,0.0,
2008-05-09,0.0,0.0,0.0,1.0,0.0,
2008-05-10,0.0,0.4,1.0,1.5,0.0,
2008-05-11,0.0,0.0,0.0,1.0,0.0,
2008-05-12,0.0,14.0,1.5,0.0,0.0,
2008-05-13,4.1,0.0,2.5,5.0,0.0,
2008-05-14,0.0,3.3,0.5,2.1,0.0,
2008-05-15,0.0,0.0,0.5,0.0,0.0,
2008-05-16,0.0,0.0,0.0,4.0,0.0,
2008-05-17,0.0,0.0,0.0,0.0,0.0,
2008-05-18,0.0,0.0,9.5,0.0,0.0,
2008-05-19,0.0,0.0,0.0,2.0,0.0,
2008-05-20,0.0,1.6,0.0,0.0,0.0,
2008-05-21,0.0,0.0,0.5,0.0,0.0,
2008-05-22,0.0,10.4,2.7,0.0,0.0,
2008-05-23,0.0,17.8,0.2,7.0,0.0,
2008-05-24,0.0,0.0,0.0,0.0,0.0,
2008-05-25,0.0,2.3,0.5,0.0,0.0,
2008-05-26,0.4,1.6,11.2,2.0,0.0,
2008-05-27,0.0,22.2,6.0,0.0,0.0,
2008-05-28,0.4,3.3,8.4,0.0,0.0,
2008-05-29,5.0,3.6,1.0,2.0,0.0,
2008-05-30,0.0,0.6,0.0,0.0,0.0,
2008-05-31,0.8,3.9,6.4,0.0,0.0,
2008-06-01,0.0,0.2,0.0,0.0,0.0,
2008-06-02,0.0,1.3,0.0,0.0,0.0,
2008-06-03,0.0,0.0,0.0,0.0,0.0,
2008-06-04,0.0,0.5,0.0,2.0,0.0,
2008-06-05,0.0,0.2,0.0,2.0,0.0,
2008-06-06,0.0,0.0,0.0,0.0,0.0,
2008-06-07,0.6,0.0,0.0,0.0,0.0,
2008-06-08,0.2,0.0,0.0,0.0,0.0,
2008-06-09,0.0,0.0,0.0,0.0,0.0,
2008-06-10,0.0,0.0,0.0,0.0,0.0,
2008-06-11,0.0,10.0,12.0,7.0,0.0,
2008-06-12,0.0,1.2,0.5,0.0,0.0,
2008-06-13,0.2,10.6,0.5,0.0,0.0,
2008-06-14,0.0,0.2,0.0,0.0,0.0,
2008-06-15,0.0,0.4,0.0,0.0,0.0,
2008-06-16,0.0,3.0,0.0,0.0,0.0,
2008-06-17,0.0,5.4,1.4,0.0,0.0,
2008-06-18,0.0,0.0,0.0,0.0,0.0,
2008-06-19,0.0,0.0,0.0,0.0,0.0,
2008-06-20,0.0,1.0,0.0,0.0,0.0,
2008-06-21,0.0,0.0,0.0,0.0,0.0,
2008-06-22,0.0,45.0,1.4,0.0,0.0,
2008-06-23,0.0,4.6,1.3,0.0,0.0,
2008-06-24,0.0,2.0,1.2,0.0,0.0,
2008-06-25,0.0,0.3,0.0,0.0,0.0,
2008-06-26,0.0,0.0,1.0,0.0,0.0,
2008-06-27,1.0,0.6,0.0,3.0,0.0,
2008-06-28,2.0,1.2,0.0,14.0,0.0,
2008-06-29,3.0,0.5,2.0,0.0,0.0,
2008-06-30,4.0,0.0,0.0,0.0,0.0,
2008-07-01,0.0,0.0,0.0,0.0,0.0,
2008-07-02,0.0,24.0,0.0,0.0,0.0,
2008-07-03,0.0,1.0,0.0,0.0,0.0,
2008-07-04,0.0,0.0,0.0,0.0,0.0,
2008-07-05,0.0,0.0,0.0,0.0,0.0,
2008-07-06,0.0,8.0,0.0,4.0,0.0,
2008-07-07,0.0,7.0,0.0,0.0,0.0,
2008-07-08,0.0,12.0,0.5,0.0,0.0,
2008-07-09,0.0,5.0,0.0,0.0,0.0,
2008-07-10,0.0,2.0,0.0,0.0,0.0,
2008-07-11,0.8,0.2,1.6,10.0,0.0,
2008-07-12,0.0,0.0,1.5,2.0,0.0,
2008-07-13,0.4,0.3,0.0,0.0,0.0,
2008-07-14,0.0,3.0,0.0,0.0,0.0,
2008-07-15,0.0,10.0,0.0,0.0,0.0,
2008-07-16,1.6,12.1,0.0,0.0,0.0,
2008-07-17,0.0,1.0,0.0,0.0,0.0,
2008-07-18,0.0,0.0,0.0,0.0,0.0,
2008-07-19,0.0,9.4,0.0,0.0,0.0,
2008-07-20,0.0,0.0,0.0,0.0,0.0,
2008-07-21,0.0,0.0,1.0,0.0,0.0,
2008-07-22,0.0,0.0,0.5,0.0,0.0,
2008-07-23,0.0,0.0,2.4,0.0,0.0,
2008-07-24,0.0,0.0,7.0,0.0,0.0,
2008-07-25,0.0,0.0,0.0,4.0,0.0,
2008-07-26,0.0,0.0,0.0,0.0,0.0,
2008-07-27,0.0,0.0,0.0,0.0,0.0,
2008-07-28,0.0,0.0,0.0,0.0,0.0,
2008-07-29,0.2,0.0,0.0,0.0,0.0,
2008-07-30,0.0,0.0,0.5,0.0,0.0,
2008-07-31,22.8,0.0,27.5,0.0,0.0,
2008-08-01,0.0,0.0,0.0,0.0,0.0,
2008-08-02,0.0,0.0,0.0,0.0,0.0,
2008-08-03,0.0,0.0,0.0,0.0,0.0,
2008-08-04,4.4,0.1,0.0,0.0,0.0,
2008-08-05,0.0,2.4,0.0,1.0,0.0,
2008-08-06,0.0,0.2,0.0,0.0,0.0,
2008-08-07,6.0,74.7,7.0,0.0,0.0,
2008-08-08,0.0,7.7,0.0,2.0,0.0,
2008-08-09,2.0,5.4,2.2,0.0,0.0,
2008-08-10,1.1,0.1,0.5,0.0,0.0,
2008-08-11,0.0,0.0,0.0,3.0,0.0,
2008-08-12,0.1,0.0,0.3,0.0,0.0,
2008-08-13,0.0,0.0,0.0,0.0,0.0,
2008-08-14,0.0,0.0,0.0,0.0,0.0,
2008-08-15,0.0,0.0,0.0,0.0,0.0,
2008-08-16,0.0,0.0,0.0,0.0,0.0,
2008-08-17,0.0,0.0,0.0,0.0,0.0,
2008-08-18,15.2,15.0,20.0,0.0,0.0,
2008-08-19,8.8,16.3,7.2,2.0,0.0,
2008-08-20,0.0,0.0,0.0,3.0,0.0,
2008-08-21,0.0,0.0,0.0,0.0,0.0,
2008-08-22,0.0,11.3,4.0,4.0,0.0,
2008-08-23,0.0,2.7,16.2,2.0,0.0,
2008-08-24,0.0,0.0,0.0,0.0,0.0,
2008-08-25,0.0,0.0,0.0,0.0,0.0,
2008-08-26,0.0,0.0,0.0,0.0,0.0,
2008-08-27,0.0,0.0,0.0,0.0,0.0,
2008-08-28,0.0,0.0,0.0,0.0,0.0,
2008-08-29,0.0,11.4,0.0,0.0,0.0,
2008-08-30,0.0,0.0,17.2,4.0,0.0,
2008-08-31,0.0,0.0,2.0,9.0,0.0,
2008-09-01,0.0,0.0,0.0,7.0,0.0,
2008-09-02,0.0,0.0,0.0,0.0,0.0,
2008-09-03,0.0,0.0,0.0,0.0,0.0,
2008-09-04,0.0,0.0,0.0,2.0,0.0,
2008-09-05,23.4,0.0,21.2,4.0,0.0,
2008-09-06,0.0,26.0,0.0,6.0,0.0,
2008-09-07,0.0,1.3,0.0,4.0,0.0,
2008-09-08,16.2,0.0,2.5,9.0,0.0,
2008-09-09,0.0,0.0,0.0,14.0,0.0,
2008-09-10,0.0,0.0,0.0,3.0,0.0,
2008-09-11,0.0,0.0,0.0,0.0,0.0,
2008-09-12,0.0,0.0,0.0,0.0,0.0,
2008-09-13,0.0,0.0,0.0,0.0,0.0,
2008-09-14,0.0,6.8,2.3,0.0,0.0,
2008-09-15,0.0,2.4,0.0,0.0,0.0,
2008-09-16,0.0,0.0,0.0,0.0,0.0,
2008-09-17,0.0,0.0,0.0,0.0,0.0,
2008-09-18,0.0,0.0,0.0,0.0,0.0,
2008-09-19,0.0,0.0,0.0,0.0,0.0,
2008-09-20,0.0,0.0,0.0,0.0,0.0,
2008-09-21,14.2,34.0,3.0,0.0,0.0,
2008-09-22,0.0,0.6,0.0,0.0,0.0,
2008-09-23,0.0,0.0,0.0,0.0,0.0,
2008-09-24,8.2,0.0,3.0,0.0,0.0,
2008-09-25,9.7,6.0,16.0,0.0,0.0,
